Surface habitable,Surface du terrain,Chambres,Meublé,Type de cuisine,Surface du jardin,Terrasse,Surface de la terrasse,Nombre de façades,État du bâtiment,Combien de feux ouverts ?,Piscine,Salles de bains,Toilettes,Dressing,Cave,Bureau,Salon,Parkings intérieurs,Parkings extérieurs,Salle à manger,Salles de douche,Buanderie,Année de construction,id,transactionType,type,subtype,zip,price,état
340,415,5,Non,Semi-équipée,None,None,None,2,Bon,None,None,1,2,None,Oui,None,None,None,None,None,1,None,None,9279518,for sale,house,house,9700,380000,good
140,267,3,None,Hyper équipée,None,None,25,2,Excellent état,None,None,1,2,None,None,Oui,None,1,None,None,None,None,1990,9278622,for sale,house,house,1420,385000,as new
240,302,4,Non,Équipée,None,None,None,3,Fraîchement rénové,None,None,1,2,None,None,None,None,1,2,None,None,None,1965,9280022,for sale,house,house,9130,385000,just renovated
352,1318,4,Non,Équipée,None,None,None,4,Bon,None,None,2,None,None,None,None,None,None,5,None,None,None,None,8983350,for sale,house,house,9660,385000,good
215,1024,5,Non,Équipée,400,None,40,4,À rafraîchir,None,None,2,2,None,None,Oui,None,1,2,Oui,None,None,1975,9175885,for sale,house,villa,6230,389000,to be done up
235,827,3,Non,Américaine équipée,827,None,60,4,Excellent état,None,None,1,2,None,Oui,None,None,1,2,Oui,1,None,2000,9158347,for sale,house,house,5100,390000,as new
152,88,3,None,Pas équipée,None,None,None,2,None,None,None,1,1,None,None,None,None,None,None,None,None,None,1925,9263895,for sale,house,house,1150,395000,None
180,575,3,Non,Équipée,None,None,74,2,Bon,None,None,2,2,None,Oui,None,None,None,2,None,None,None,2000,9118978,for sale,house,apartment block,1435,395000,good
175,63,3,Non,Équipée,None,None,None,2,None,None,None,1,3,None,Oui,None,None,None,None,None,1,None,1949,9187026,for sale,house,house,9050,395000,None
175,63,3,Non,Équipée,None,None,None,2,None,None,None,1,3,None,Oui,None,None,None,None,None,1,None,1949,9187025,for sale,house,house,9820,395000,None
105,128,2,Non,Hyper équipée,25,None,25,2,Fraîchement rénové,None,None,1,2,None,Oui,Oui,None,None,None,Oui,1,None,1957,9235853,for sale,house,house,1180,399000,just renovated
115,225,2,None,Américaine équipée,None,Oui,None,3,Bon,None,None,1,2,None,Oui,Oui,None,None,1,None,1,None,1936,9036610,for sale,house,house,1950,399000,good
197,None,4,Non,Équipée,None,Oui,None,3,Bon,None,None,2,3,None,Oui,None,None,1,None,Oui,1,None,None,9117467,for sale,house,house,4000,399000,good
258,689,4,Non,None,None,None,70,4,Bon,None,None,1,2,None,None,None,None,2,None,None,None,Oui,1860,9139063,for sale,house,house,6780,399000,good
203,237,3,Non,None,124,None,21,2,None,None,None,1,2,None,None,None,None,1,None,None,None,None,2019,9286835,for sale,house,house,9300,399000,None
350,988,5,None,Semi-équipée,800,None,None,4,Bon,None,None,1,2,None,Oui,Oui,Oui,None,2,Oui,None,Oui,None,9252039,for sale,house,mansion,5500,399500,good
202,455,4,Non,Hyper équipée,455,Oui,None,3,Bon,None,None,2,2,None,Oui,Oui,None,None,1,None,None,None,1830,9124952,for sale,house,house,1330,415000,good
263,880,3,Non,Équipée,None,Oui,None,4,Bon,None,None,1,2,None,Oui,Oui,None,1,2,Oui,1,None,2003,9188429,for sale,house,house,1435,420000,good
145,630,3,Non,Semi-équipée,630,Oui,None,4,Bon,None,None,2,2,None,Oui,None,None,1,2,None,None,None,1983,9174736,for sale,house,villa,1330,425000,good
128,1450,1,Non,None,1200,None,None,3,À restaurer,None,None,1,1,None,Oui,None,None,None,None,Oui,None,None,1874,9221992,for sale,house,mixed use building,3040,425000,to restore
128,1450,1,Non,None,1200,None,None,3,À restaurer,None,None,1,1,None,Oui,None,None,None,None,Oui,None,None,1874,9221988,for sale,house,house,3040,425000,to restore
170,329,5,Non,Hyper équipée,200,None,30,2,Bon,None,None,2,2,None,None,Oui,None,1,2,None,None,None,1993,9199299,for sale,house,house,1420,440000,good
414,109,6,Non,None,None,None,None,2,None,None,None,6,1,None,None,None,None,None,None,None,None,None,1945,9152240,for sale,house,apartment block,4020,440000,None
414,109,6,Non,None,None,None,None,2,None,None,None,6,1,None,None,None,None,None,None,None,None,None,1945,9150110,for sale,house,house,4020,440000,None
116,54,3,Non,Américaine hyper-équipée,None,None,7,2,Excellent état,None,None,1,1,None,Oui,None,None,None,None,Oui,None,None,1925,9278615,for sale,house,house,1150,445000,as new
144,1685,2,Non,Semi-équipée,None,None,None,4,None,1,None,1,2,None,None,None,None,1,4,None,None,None,1972,9187143,for sale,house,house,2820,446000,None
288,682,3,Non,Pas équipée,None,None,None,4,Bon,None,None,1,2,None,None,Oui,None,1,2,None,None,None,None,8676966,for sale,house,house,3360,449000,good
293,345,6,Non,Semi-équipée,147,None,None,None,Excellent état,None,None,2,3,None,None,None,None,1,None,Oui,1,None,1918,9273748,for sale,house,house,2660,449950,as new
190,120,5,Non,Équipée,40,None,8,2,Excellent état,None,None,1,2,None,Oui,None,None,None,None,Oui,None,None,1905,9155246,for sale,house,house,1420,450000,as new
250,183,6,Non,Équipée,120,None,10,2,À rafraîchir,None,None,3,2,None,None,Oui,None,None,None,Oui,None,None,1930,9128121,for sale,house,house,1083,459000,to be done up
300,151,5,Non,Pas équipée,None,None,60,2,Bon,None,None,3,3,None,Oui,None,None,None,None,None,None,None,1954,9269325,for sale,house,apartment block,1000,475000,good
300,151,5,Non,Pas équipée,None,None,60,2,Bon,None,None,3,3,None,Oui,None,None,None,None,None,None,None,1954,9267569,for sale,house,apartment block,1030,475000,good
178,337,4,Non,Équipée,337,None,20,2,Bon,None,None,1,2,None,Oui,None,None,1,2,None,None,None,1950,9108388,for sale,house,house,1310,475000,good
244,719,4,Non,Semi-équipée,305,Oui,None,4,Bon,None,None,1,2,None,Oui,None,None,2,2,Oui,1,None,1979,9241698,for sale,house,house,3090,475000,good
170,1290,4,Non,Hyper équipée,1290,None,50,4,Excellent état,None,None,2,2,None,Oui,None,None,1,3,Oui,1,None,1992,9099610,for sale,house,villa,1370,479000,as new
161,402,4,Non,Hyper équipée,None,None,32,3,Excellent état,None,None,2,2,None,None,Oui,None,1,1,None,None,None,2015,9245145,for sale,house,house,1400,480000,as new
170,731,4,Non,Semi-équipée,425,None,40,4,Excellent état,None,None,2,3,None,Oui,Oui,None,None,3,None,None,None,1900,9051560,for sale,house,house,3090,485000,as new
183,230,3,None,Américaine hyper-équipée,170,None,25,2,None,1,None,2,3,None,None,Oui,None,None,None,Oui,2,Oui,None,9202333,for sale,house,town house,1800,495000,None
232,None,2,Non,Équipée,None,None,None,3,Bon,None,None,2,4,None,Oui,Oui,None,None,3,None,None,None,None,9214925,for sale,house,mixed use building,4000,495000,good
293,3800,4,Non,Équipée,3600,None,30,4,Excellent état,None,None,2,2,None,None,None,None,1,1,Oui,2,None,1980,9273986,for sale,house,exceptional property,7110,499000,as new
236,1982,4,Non,Équipée,None,None,14,4,Bon,None,None,2,2,None,None,None,None,1,5,None,None,None,1976,9268161,for sale,house,house,3090,510000,good
162,1276,3,Non,Équipée,800,None,15,4,À rafraîchir,1,None,1,2,None,None,None,None,1,1,None,None,None,1986,9281779,for sale,house,villa,1640,522000,to be done up
214,1250,4,Non,Semi-équipée,1250,None,None,4,Bon,None,None,1,2,None,Oui,Oui,None,None,1,Oui,None,None,1930,9110084,for sale,house,villa,1330,525000,good
295,1765,3,Non,Pas équipée,None,Oui,None,3,None,None,None,1,None,None,Oui,None,None,1,2,Oui,None,None,1930,9270144,for sale,house,apartment block,1650,535000,None
295,1765,3,Non,Pas équipée,None,Oui,None,3,None,None,None,1,None,None,Oui,None,None,1,2,Oui,None,None,1930,9146650,for sale,house,mixed use building,1650,535000,None
295,1765,3,Non,Pas équipée,None,Oui,None,3,None,None,None,1,None,None,Oui,None,None,1,2,Oui,None,None,1930,9146649,for sale,house,house,1650,535000,None
251,None,3,Non,Hyper équipée,40,None,15,3,Bon,None,None,1,3,None,None,None,None,2,2,Oui,None,None,1965,9284721,for sale,house,house,1090,545000,good
168,1080,4,Non,Équipée,1080,None,30,4,Excellent état,None,None,2,2,None,None,Oui,Oui,1,4,None,1,None,2007,9003977,for sale,house,villa,1325,545000,as new
246,1000,4,Non,Semi-équipée,700,None,None,4,À rénover,None,None,1,2,None,None,None,None,1,1,Oui,None,None,1962,8365467,for sale,house,villa,1982,549000,to renovate
186,2500,4,Non,Équipée,2400,None,25,4,À rafraîchir,None,None,2,None,None,Oui,Oui,None,3,6,None,None,None,1964,8847966,for sale,house,house,6700,550000,to be done up
506,7000,8,Non,Pas équipée,700,Oui,None,4,À rafraîchir,None,None,2,2,None,None,None,None,1,5,Oui,None,None,1900,9273115,for sale,house,exceptional property,6970,550000,to be done up
270,1072,5,Non,Équipée,None,None,None,3,Bon,None,None,2,None,None,None,None,None,1,None,None,None,None,None,9011262,for sale,house,villa,6717,564000,good
270,1072,5,Non,Équipée,None,None,None,3,Bon,None,None,2,None,None,None,None,None,1,None,None,None,None,None,8913424,for sale,house,house,6717,564000,good
250,1233,5,Non,Équipée,800,None,45,4,À rafraîchir,None,None,2,3,None,Oui,Oui,None,1,8,None,None,None,1950,9177381,for sale,house,house,1420,565000,to be done up
210,1530,4,Non,Équipée,None,None,None,4,Bon,1,None,1,None,None,Oui,None,None,None,None,None,None,None,2000,8749035,for sale,house,villa,1495,565000,good
280,1320,6,None,Pas équipée,None,None,None,4,À rénover,1,None,None,None,None,None,None,None,None,4,None,None,Oui,None,9117764,for sale,house,manor house,1380,575000,to renovate
285,350,5,Non,Hyper équipée,200,None,None,4,Excellent état,None,None,3,3,None,Oui,Oui,None,1,None,Oui,None,None,1895,9045437,for sale,house,house,1380,585000,as new
222,924,5,None,Hyper équipée,None,None,22,4,Excellent état,None,None,2,3,None,Oui,None,None,2,None,None,None,None,1990,9168968,for sale,house,villa,1410,585000,as new
281,2180,5,Non,Américaine équipée,1900,Oui,None,4,Bon,None,None,2,3,None,None,None,None,None,None,None,None,None,1954,9220357,for sale,house,villa,3090,585000,good
200,8400,4,Non,Semi-équipée,1500,Oui,None,4,Bon,None,None,2,2,None,None,None,None,1,3,None,None,None,None,9005181,for sale,house,house,4130,590000,good
260,1115,3,Non,Hyper équipée,800,None,17,4,Bon,None,None,2,3,None,Oui,Oui,None,3,4,None,1,None,1997,9236805,for sale,house,villa,2275,595000,good
350,231,12,Non,Pas équipée,None,None,40,2,À rafraîchir,None,None,12,10,None,Oui,None,Oui,None,None,None,10,None,None,9272775,for sale,house,apartment block,4020,595000,to be done up
340,2700,5,None,Équipée,2700,None,60,4,None,None,None,2,4,Oui,None,None,None,None,None,Oui,2,None,1976,9199652,for sale,house,exceptional property,4920,595000,None
270,172,6,None,Équipée,70,Oui,None,2,Bon,None,None,3,5,None,None,None,None,None,None,None,None,Oui,1927,9261324,for sale,house,house,1190,600000,good
544,468,6,Non,Équipée,None,None,None,2,Fraîchement rénové,None,None,2,2,None,Oui,None,None,7,None,None,None,None,None,9283386,for sale,house,apartment block,6700,625000,just renovated
544,468,6,Non,Équipée,None,None,None,2,Fraîchement rénové,None,None,2,2,None,Oui,None,None,7,None,None,None,None,None,9283382,for sale,house,mixed use building,6700,625000,just renovated
235,366,4,Non,None,195,Oui,None,3,Fraîchement rénové,1,None,2,2,None,None,None,None,2,3,None,None,None,1990,9247724,for sale,house,house,1082,630000,just renovated
235,2496,3,Non,Équipée,None,Oui,None,4,Bon,1,None,1,None,None,Oui,None,None,1,None,None,None,None,1984,9272197,for sale,house,villa,2870,645000,good
200,120,5,Non,Américaine hyper-équipée,60,None,60,2,Excellent état,None,None,3,3,None,Oui,None,Oui,None,None,None,None,None,1944,9277927,for sale,house,apartment block,1190,649000,as new
200,311,5,None,Américaine équipée,None,None,2,3,Excellent état,None,None,3,3,None,None,None,None,None,None,None,3,None,1900,9241871,for sale,house,apartment block,1000,650000,as new
221,2000,3,Non,Américaine hyper-équipée,1800,None,32,4,Excellent état,None,None,2,2,None,Oui,None,None,1,8,Oui,2,None,1996,9262179,for sale,house,villa,5020,650000,as new
655,7775,7,Non,Semi-équipée,None,None,None,4,À rénover,None,None,3,None,None,Oui,None,None,None,None,None,None,None,None,9080312,for sale,house,house,6880,650000,to renovate
220,3921,3,None,Hyper équipée,None,None,None,4,Bon,2,None,1,2,Oui,Oui,None,Oui,None,None,Oui,1,Oui,1968,9267904,for sale,house,villa,8851,650000,good
240,1863,5,Non,Semi-équipée,810,Oui,None,4,À rafraîchir,None,None,1,2,None,None,Oui,None,2,3,Oui,2,None,1980,9277668,for sale,house,villa,3090,670000,to be done up
400,2346,8,None,Hyper équipée,None,Oui,None,4,Excellent état,None,None,3,3,None,None,Oui,Oui,None,None,Oui,None,Oui,None,9273167,for sale,house,country cottage,7890,675000,as new
180,706,4,Non,Équipée,500,None,7,4,À rafraîchir,1,None,1,3,None,None,Oui,None,2,None,Oui,2,Oui,1995,9237821,for sale,house,house,1933,680000,to be done up
389,3926,5,Non,Équipée,None,None,32,4,Bon,1,None,3,3,None,Oui,Oui,None,1,10,None,None,None,1972,9208193,for sale,house,villa,1495,695000,good
443,None,9,Non,Pas équipée,None,None,None,3,Bon,None,None,7,7,None,Oui,None,None,None,None,None,None,None,None,9170533,for sale,house,apartment block,4900,699000,good
443,None,9,Non,Pas équipée,None,None,None,3,Bon,None,None,7,7,None,Oui,None,None,None,None,None,None,None,None,9170524,for sale,house,house,4900,699000,good
350,1000,6,None,Équipée,152,None,50,2,Bon,None,None,2,3,None,Oui,Oui,None,1,2,None,1,None,1900,9216593,for sale,house,house,1380,700000,good
578,440,6,Non,Équipée,None,None,None,2,À rafraîchir,None,None,4,4,None,Oui,None,None,None,None,None,None,None,None,9283385,for sale,house,apartment block,6700,715000,to be done up
578,440,6,Non,Équipée,None,None,None,2,À rafraîchir,None,None,4,4,None,Oui,None,None,None,None,None,None,None,None,9283381,for sale,house,mixed use building,6700,715000,to be done up
285,962,5,Non,Équipée,962,None,50,4,Bon,None,None,2,4,None,Oui,Oui,Oui,1,5,None,None,None,1930,9212889,for sale,house,house,1310,720000,good
450,1436,5,None,Hyper équipée,None,Oui,None,4,Excellent état,2,None,3,4,None,None,Oui,None,1,10,None,1,Oui,2003,8969875,for sale,house,villa,1470,745000,as new
385,7524,4,Non,Hyper équipée,7000,None,26,4,Fraîchement rénové,None,None,2,3,None,Oui,None,None,None,None,None,None,None,None,9203063,for sale,house,house,2220,745000,just renovated
230,8800,4,Non,Américaine hyper-équipée,8700,None,57,4,À rafraîchir,None,None,2,3,None,Oui,None,None,2,2,Oui,2,None,1950,9046984,for sale,house,villa,1380,750000,to be done up
450,1834,5,Non,Hyper équipée,20,None,70,4,Excellent état,None,None,3,3,None,Oui,Oui,None,2,7,None,1,None,1977,9273328,for sale,house,villa,9620,750000,as new
350,400,5,None,Équipée,50,None,16,2,Excellent état,1,None,1,3,None,Oui,Oui,None,4,None,Oui,3,Oui,None,9111160,for sale,house,mixed use building,1070,780000,as new
None,6000,6,None,Américaine équipée,None,None,35,4,Bon,None,None,5,3,None,None,Oui,None,2,5,Oui,4,None,1992,8822488,for sale,house,exceptional property,7322,780000,good
490,343,2,Non,Américaine hyper-équipée,None,None,18,2,Bon,None,None,1,2,None,Oui,None,None,None,2,Oui,1,None,1960,9128970,for sale,house,apartment block,1140,790000,good
205,170,4,Non,Hyper équipée,85,None,10,2,Bon,None,None,3,4,None,Oui,None,None,None,None,None,3,None,1895,9186154,for sale,house,house,1000,795000,good
215,158,5,Non,Hyper équipée,60,None,24,2,Excellent état,None,None,2,3,None,Oui,None,None,None,None,Oui,1,None,1920,9277037,for sale,house,house,1200,795000,as new
225,3630,3,Non,Américaine hyper-équipée,3630,Oui,None,4,Excellent état,None,None,3,3,None,Oui,Oui,None,2,None,None,3,None,1970,8775891,for sale,house,exceptional property,1325,795000,as new
270,2240,4,Non,Hyper équipée,1420,Oui,None,4,Bon,None,None,1,2,None,Oui,Oui,None,4,5,None,None,None,1995,9228700,for sale,house,house,1560,795000,good
180,2981,3,Non,Pas équipée,2800,None,None,4,À rénover,None,None,1,2,None,None,None,None,None,1,None,None,None,1955,9287036,for sale,house,villa,1970,810000,to renovate
None,5600,3,Non,Américaine hyper-équipée,4500,None,160,4,Excellent état,1,None,2,3,Non,None,Non,None,4,8,Oui,1,None,1850,9208595,for sale,house,farmhouse,7133,820000,as new
200,340,4,Non,Hyper équipée,200,None,15,3,Excellent état,None,None,2,3,None,Oui,Oui,None,1,1,Oui,2,None,1930,9278810,for sale,house,town house,1180,845000,as new
253,162,6,Non,Américaine hyper-équipée,80,None,None,2,Bon,None,None,4,4,None,Oui,None,None,None,None,None,1,None,1930,9092316,for sale,house,house,1040,850000,good
240,162,5,Non,Américaine hyper-équipée,80,None,None,2,Bon,None,None,4,4,None,Oui,None,None,None,None,None,1,None,1925,9092314,for sale,house,house,1040,850000,good
307,1830,5,Non,Hyper équipée,1500,Oui,None,4,Excellent état,None,None,4,5,None,None,Oui,Oui,None,3,None,3,None,2012,9090818,for sale,house,exceptional property,1702,869000,as new
None,1235,4,Non,Hyper équipée,None,Oui,None,4,À rafraîchir,None,None,1,2,None,Oui,Oui,None,1,2,None,None,None,1980,9288692,for sale,house,villa,1850,875000,to be done up
180,1150,5,Non,Équipée,600,Oui,None,4,Excellent état,None,None,3,2,None,Oui,None,None,1,1,None,1,None,1980,8935759,for sale,house,house,1970,890000,as new
311,311,None,None,Américaine équipée,None,None,None,3,Excellent état,None,None,3,3,None,None,None,None,None,None,None,3,None,1900,9116054,for sale,house,apartment block,1000,935000,as new
315,401,5,Non,None,150,Oui,None,3,None,None,None,3,2,None,Oui,None,None,1,1,Oui,None,None,None,9210567,for sale,house,house,1150,949000,None
260,3355,4,Non,Équipée,None,Oui,None,4,Bon,1,None,3,3,None,None,Oui,None,2,8,Oui,None,None,2005,9160556,for sale,house,villa,1300,950000,good
270,2600,6,None,Américaine hyper-équipée,2000,None,108,4,Excellent état,None,None,6,4,None,None,Oui,None,3,8,None,4,None,1990,9263801,for sale,house,villa,1860,975000,as new
500,1000,6,None,Équipée,152,None,50,2,Bon,None,None,2,3,None,Oui,Oui,None,1,2,None,1,None,1900,9116139,for sale,house,house,1380,1000000,good
530,8100,6,Non,Américaine hyper-équipée,8100,None,150,4,À rafraîchir,None,None,3,5,None,Oui,Oui,None,2,12,Oui,3,None,1895,9201643,for sale,house,exceptional property,1490,1000000,to be done up
475,3972,7,Non,Hyper équipée,None,Oui,None,4,Bon,None,None,3,5,None,None,Oui,None,2,7,Oui,3,None,1970,9157415,for sale,house,exceptional property,1301,1050000,good
190,270,4,Non,Semi-équipée,100,None,6,3,À rafraîchir,None,None,1,2,None,Oui,None,None,1,1,Oui,None,None,1920,9273656,for sale,house,house,1200,1100000,to be done up
260,16755,4,Non,Équipée,None,None,100,4,Bon,None,None,2,3,None,Oui,None,None,17,10,None,None,None,None,8811961,for sale,house,house,8930,1180000,good
390,2560,4,Non,Équipée,1670,None,20,4,Bon,None,None,3,4,None,Oui,None,None,2,2,Oui,3,None,1939,9074765,for sale,house,villa,1560,1288000,good
280,1543,5,Non,Américaine hyper-équipée,None,Oui,None,4,Excellent état,None,None,1,4,None,Oui,Oui,None,1,2,None,2,None,1900,9246821,for sale,house,villa,1180,1295000,as new
200,3991,3,Non,Hyper équipée,3991,Oui,None,4,Fraîchement rénové,None,None,2,2,None,Oui,Oui,None,2,6,None,1,None,1977,9169310,for sale,house,house,1380,1295000,just renovated
310,6200,5,Non,Américaine hyper-équipée,6000,None,50,4,Excellent état,None,None,3,4,None,Oui,Oui,None,2,5,None,None,None,2012,9205171,for sale,house,villa,1701,1295000,as new
331,1441,4,Non,Équipée,None,Oui,None,4,None,None,None,3,None,None,None,Oui,None,None,None,None,None,None,1988,9113915,for sale,house,villa,3080,1325000,None
380,190,7,Non,Équipée,90,None,5,2,Excellent état,None,None,4,5,None,None,None,None,1,None,None,1,None,1925,9097561,for sale,house,apartment block,1000,1350000,as new
450,900,6,Non,Américaine hyper-équipée,600,None,45,4,Excellent état,None,None,4,4,None,Oui,None,None,2,4,Oui,2,None,1981,9127289,for sale,house,villa,1150,1350000,as new
258,348,5,None,None,None,Oui,None,None,À rénover,None,None,1,None,Non,None,Non,Oui,1,None,None,None,None,1953,9262864,for sale,house,villa,8300,1450000,to renovate
370,165,6,Non,Hyper équipée,75,None,85,2,Excellent état,None,None,4,5,None,Oui,Oui,None,None,None,None,2,None,1905,9114207,for sale,house,mansion,1050,1495000,as new
325,1113,5,Non,Équipée,650,None,25,3,À rénover,None,None,4,5,None,Oui,Oui,None,3,4,Oui,1,None,1879,9244474,for sale,house,house,1180,1495000,to renovate
300,769,5,Non,Hyper équipée,None,Oui,None,4,Bon,None,None,3,2,None,None,None,Oui,1,3,None,4,None,2014,9172647,for sale,house,villa,8300,1575000,good
671,3147,6,Non,Américaine hyper-équipée,1650,None,150,4,Excellent état,None,None,3,5,None,Oui,Oui,None,3,6,None,4,None,1985,8994432,for sale,house,exceptional property,3700,1580000,as new
671,3147,6,Non,Américaine hyper-équipée,1650,None,150,4,Excellent état,None,None,3,5,None,Oui,Oui,None,3,6,None,4,None,1985,8991127,for sale,house,exceptional property,3717,1580000,as new
300,1450,5,Non,Hyper équipée,None,None,None,4,Excellent état,None,None,1,1,None,Oui,Oui,None,1,2,None,None,None,1900,9265606,for sale,house,house,1332,1600000,as new
None,1872,6,Non,Hyper équipée,None,None,None,4,Excellent état,2,None,3,4,Oui,None,Non,None,1,3,Oui,3,Oui,1906,9244329,for sale,house,villa,3080,1950000,as new
465,3500,4,Non,Semi-équipée,None,Oui,None,4,Bon,1,None,2,6,None,Oui,Oui,None,1,6,None,1,None,1946,9243399,for sale,house,villa,1640,1990000,good
440,177,4,None,Américaine hyper-équipée,75,None,30,2,Bon,None,None,3,5,None,Oui,Oui,None,None,None,None,None,None,1911,9261172,for sale,house,house,1050,2290000,good
408,1900,4,Non,Américaine hyper-équipée,None,Oui,None,4,Excellent état,None,None,4,5,None,Oui,Oui,None,2,4,None,None,None,2002,9221220,for sale,house,exceptional property,1640,2295000,as new
446,266,6,Oui,Américaine hyper-équipée,266,Oui,None,3,Excellent état,None,None,6,7,None,Oui,Oui,None,None,9,Oui,None,None,1873,8418358,for sale,house,house,2018,2430000,as new
950,2665,8,Non,Hyper équipée,None,None,30,4,Excellent état,None,None,2,6,Oui,Oui,Oui,None,3,6,Oui,3,Oui,2007,9252236,for sale,house,villa,1410,2495000,as new
880,1812,6,Non,Hyper équipée,1100,Oui,None,4,Excellent état,None,None,5,7,None,Oui,None,None,None,2,Oui,3,None,1962,8839999,for sale,house,exceptional property,1950,2500000,as new
478,8000,9,Non,Équipée,None,None,30,4,À rafraîchir,None,None,3,None,None,Oui,None,None,1,20,Oui,None,None,1980,9167818,for sale,house,villa,1970,2750000,to be done up
1200,524,32,None,Équipée,None,None,2,2,Bon,None,None,16,None,None,Oui,None,None,None,None,None,None,None,None,9211117,for sale,house,apartment block,1800,2800000,good
None,290,5,None,Américaine hyper-équipée,None,Oui,None,4,Bon,None,None,4,4,None,None,None,None,None,3,None,2,None,None,9101110,for sale,house,house,8300,2999000,good
540,2000,5,None,Américaine hyper-équipée,1800,None,70,4,Excellent état,None,None,5,7,None,Oui,Oui,None,None,None,None,1,None,1960,9266960,for sale,house,exceptional property,1180,3250000,as new
540,2000,5,None,Américaine hyper-équipée,1800,None,70,4,Excellent état,None,None,5,7,None,Oui,Oui,None,None,None,None,1,None,1960,9266959,for sale,house,exceptional property,1630,3250000,as new
540,2000,5,None,Américaine hyper-équipée,1800,None,70,4,Excellent état,None,None,5,7,None,Oui,Oui,None,None,None,None,1,None,1960,9245744,for sale,house,exceptional property,1640,3250000,as new
600,1390,7,Non,Hyper équipée,None,None,2,4,Excellent état,None,None,5,None,None,Oui,Oui,None,2,None,Oui,1,None,2005,7383345,for sale,house,exceptional property,1150,3800000,as new
1400,10000,5,Non,Hyper équipée,None,Oui,None,4,Excellent état,None,None,3,5,None,Oui,Oui,None,1,9,Oui,None,None,2010,8945070,for sale,house,house,2930,3850000,as new
1008,550,6,None,None,None,None,30,2,Excellent état,None,None,6,6,None,Oui,Oui,None,2,2,Oui,None,None,1928,9125873,for sale,house,mansion,1050,4500000,as new
730,4440,6,Non,Hyper équipée,None,None,150,4,Excellent état,None,None,5,7,None,Oui,Oui,Oui,5,5,None,3,None,2013,9164028,for sale,house,villa,1180,5100000,as new
1100,500000,12,Non,Équipée,None,Oui,None,4,Excellent état,None,None,8,10,None,Oui,None,Oui,6,6,Oui,None,None,1909,9219731,for sale,house,castle,3090,9500000,as new
250,490,4,Non,None,None,Oui,None,3,None,None,None,3,None,None,None,None,None,None,None,None,None,None,1989,9294143,for sale,house,house,1180,849000,None
204,None,3,Non,Équipée,None,None,5,2,Bon,None,None,2,2,None,Oui,None,None,None,None,None,None,None,None,9296835,for sale,house,house,2060,389000,good
135,1195,5,None,None,None,None,None,3,Excellent état,None,None,3,3,None,None,None,None,None,8,None,None,None,None,9296831,for sale,house,apartment block,4130,450000,as new
116,103,3,Non,Semi-équipée,None,None,55,3,À rafraîchir,None,None,3,3,None,Oui,None,None,None,None,None,None,None,None,9299716,for sale,house,apartment block,4000,157000,to be done up
151,None,3,Non,Hyper équipée,None,None,23,2,None,None,None,2,1,None,Oui,None,None,1,None,Oui,None,None,2014,9299171,for sale,house,house,7141,239000,None
88,40,3,Non,Équipée,None,Oui,None,2,Bon,None,None,1,2,None,None,Oui,None,None,None,Oui,None,Oui,1900,9299757,for sale,house,house,8000,255000,good
140,394,3,None,None,None,Oui,None,3,Excellent état,None,None,1,2,None,None,None,None,1,1,None,None,Oui,2021,9186855,for sale,house,house,4800,308091,as new
184,92,3,Non,Équipée,None,None,21,3,Fraîchement rénové,None,None,1,3,None,None,None,None,None,None,Oui,1,None,1918,9299874,for sale,house,house,1850,320000,just renovated
220,206,3,Non,Équipée,None,None,50,3,Bon,None,None,1,1,None,None,None,None,1,2,Oui,None,None,1957,9299872,for sale,house,house,1730,325000,good
220,365,4,None,Équipée,None,Oui,None,2,Excellent état,1,None,2,2,None,None,Oui,None,1,3,None,None,Oui,1879,9299834,for sale,house,house,1400,430000,as new
180,68,3,None,Équipée,None,None,None,1,Excellent état,None,None,1,2,Oui,None,None,None,None,None,None,None,None,1900,9298674,for sale,house,house,2018,525000,as new
135,313,4,Non,Hyper équipée,None,Oui,None,2,Excellent état,None,None,3,4,Oui,None,Non,Oui,1,1,Oui,None,Oui,2020,9290527,for sale,house,house,8300,1250000,as new
400,4608,5,Non,Équipée,None,None,None,4,Excellent état,None,None,3,4,None,Oui,None,None,None,None,None,None,None,1938,9299348,for sale,house,mansion,8500,1999000,as new
160,197,3,Non,Semi-équipée,None,Oui,None,None,À rafraîchir,None,None,None,2,Non,Oui,None,None,None,None,None,None,None,None,9303868,for sale,house,house,8740,175000,to be done up
153,404,2,Non,Équipée,None,None,None,None,Bon,None,None,None,1,Non,None,None,None,None,None,None,None,None,None,9303986,for sale,house,house,8908,264000,good
160,197,3,Non,Semi-équipée,None,Oui,None,None,À rafraîchir,None,None,None,2,Non,Oui,None,None,None,None,None,None,None,None,9303868,for sale,house,house,8740,175000,to be done up
153,404,2,Non,Équipée,None,None,None,None,Bon,None,None,None,1,Non,None,None,None,None,None,None,None,None,None,9303986,for sale,house,house,8908,264000,good
None,270,3,Non,Équipée,125,None,None,2,Bon,None,None,1,None,None,None,None,None,1,None,None,None,None,2020,9303852,for sale,house,house,8820,299000,good
260,725,4,Non,Semi-équipée,None,Oui,None,None,Bon,None,None,None,2,Non,Oui,None,None,None,None,None,None,None,None,9246225,for sale,house,house,9230,410000,good
